Year,Country of Asylum Code,Country of Asylum Name,Population Type,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
2018,ARG,Argentina,ASY,0,0,5,37,5,0,47,0,5,0,51,0,0,56,125
2018,ARG,Argentina,REF,0,8,0,35,7,0,50,0,8,0,43,5,0,56,106
2018,ARM,Armenia,ASY,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7
2018,ARM,Armenia,REF,9,11,0,45,0,0,65,5,8,9,28,0,0,50,115
2018,AUS,Australia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
2018,AUS,Australia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2018,AUT,Austria,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537
2018,AUT,Austria,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
2018,AZE,Azerbaijan,REF,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2018,BEL,Belgium,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
2018,BEL,Belgium,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
2018,BEN,Benin,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,BLR,Belarus,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
2018,BLR,Belarus,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804
2018,BOL,Bolivia (Plurinational State of),REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,BRA,Brazil,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2018,BRA,Brazil,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2018,BIH,Bosnia and Herzegovina,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,BGR,Bulgaria,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2018,BGR,Bulgaria,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CAN,Canada,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
2018,CAN,Canada,REF,5,10,10,97,5,0,127,5,12,10,94,5,0,126,1319
2018,CHL,Chile,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHL,Chile,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,COL,Colombia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CRI,Costa Rica,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2018,CYP,Cyprus,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
2018,CYP,Cyprus,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2018,CZE,Czechia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
2018,CZE,Czechia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
2018,DNK,Denmark,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2018,DNK,Denmark,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2018,ECU,Ecuador,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ECU,Ecuador,REF,0,0,0,7,0,0,7,0,0,0,7,0,0,7,14
2018,EST,Estonia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2018,EST,Estonia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2018,FIN,Finland,ASY,0,0,0,0,0,17,17,0,0,0,0,0,20,20,37
2018,FIN,Finland,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2018,FRA,France,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703
2018,FRA,France,REF,0,0,0,0,0,950,950,0,0,0,0,0,765,765,1715
2018,GBR,United Kingdom of Great Britain and Northern Ireland,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
2018,GBR,United Kingdom of Great Britain and Northern Ireland,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
2018,GEO,Georgia,ASY,5,0,0,0,0,0,5,0,5,0,0,0,0,5,10
2018,GEO,Georgia,REF,20,65,32,225,39,0,381,10,50,22,131,23,0,236,617
2018,DEU,Germany,ASY,209,122,209,947,112,0,1599,193,248,131,925,53,0,1550,3149
2018,DEU,Germany,REF,28,46,34,249,98,0,455,35,55,28,126,42,0,286,741
2018,GRC,Greece,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
2018,GRC,Greece,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
2018,GTM,Guatemala,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,HRV,Croatia,ASY,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2018,HRV,Croatia,REF,0,0,0,8,0,0,8,0,0,0,0,0,0,0,8
2018,HUN,Hungary,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2018,ISL,Iceland,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2018,ISL,Iceland,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2018,IND,India,ASY,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2018,IDN,Indonesia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,IRL,Ireland,ASY,6,0,0,12,5,0,23,0,5,5,20,0,0,30,53
2018,IRL,Ireland,REF,0,5,0,26,5,0,36,0,5,0,37,0,0,42,78
2018,IRQ,Iraq,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ISR,Israel,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7857
2018,ISR,Israel,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ITA,Italy,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164
2018,ITA,Italy,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5861
2018,JOR,Jordan,ASY,0,0,5,8,0,0,13,0,0,5,0,0,0,5,18
2018,JOR,Jordan,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,KAZ,Kazakhstan,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,KGZ,Kyrgyzstan,ASY,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6
2018,KGZ,Kyrgyzstan,REF,0,0,0,11,0,0,11,0,0,0,8,0,0,8,19
2018,KOR,Republic of Korea,ASY,0,0,0,24,0,0,24,0,0,0,35,0,0,35,59
2018,KOR,Republic of Korea,REF,0,0,5,9,0,0,14,0,0,0,0,0,0,0,14
2018,KWT,Kuwait,ASY,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2018,LBN,Lebanon,ASY,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2018,LIE,Liechtenstein,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2018,LIE,Liechtenstein,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,LTU,Lithuania,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2018,LTU,Lithuania,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2018,LUX,Luxembourg,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2018,LUX,Luxembourg,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2018,LVA,Latvia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,MRT,Mauritania,REF,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2018,MDA,Republic of Moldova,ASY,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2018,MDA,Republic of Moldova,REF,0,0,0,21,18,0,39,0,0,5,9,5,0,19,58
2018,MEX,Mexico,ASY,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2018,MEX,Mexico,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2018,MNE,Montenegro,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,MNE,Montenegro,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,MLT,Malta,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2018,MLT,Malta,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
2018,NLD,Netherlands,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2018,NLD,Netherlands,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2018,NOR,Norway,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2018,NOR,Norway,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2018,NZL,New Zealand,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NZL,New Zealand,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,PAN,Panama,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,PAN,Panama,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,PER,Peru,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,PER,Peru,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2018,POL,Poland,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
2018,POL,Poland,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464
2018,PRT,Portugal,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2018,PRT,Portugal,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423
2018,ROU,Romania,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2018,ROU,Romania,REF,0,0,0,15,0,0,15,0,0,0,13,0,0,13,28
2018,RUS,Russian Federation,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
2018,RUS,Russian Federation,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75146
2018,ESP,Spain,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300
2018,ESP,Spain,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562
2018,SRB,Serbia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2018,SVK,Slovakia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2018,SVN,Slovenia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,SVN,Slovenia,REF,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2018,SWE,Sweden,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445
2018,SWE,Sweden,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
2018,CHE,Switzerland,REF,0,9,0,18,8,8,43,0,7,0,6,0,0,13,56
2018,THA,Thailand,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,TJK,Tajikistan,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,TGO,Togo,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,UKR,Ukraine,IDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500002
2018,UKR,Ukraine,RET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,URY,Uruguay,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,URY,Uruguay,REF,0,0,0,6,0,0,6,0,0,0,0,5,0,5,11
2018,USA,United States of America,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7661
2018,USA,United States of America,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2270
2019,ALB,Albania,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARG,Argentina,ASY,0,0,0,24,8,0,32,0,5,0,30,0,0,35,92
2019,ARG,Argentina,REF,0,9,0,38,7,0,54,0,8,0,50,5,0,63,117
2019,ARM,Armenia,ASY,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6
2019,ARM,Armenia,REF,10,11,0,44,0,0,65,5,9,9,28,0,0,51,116
2019,AUS,Australia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
2019,AUS,Australia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2019,AUT,Austria,ASY,0,0,0,0,0,160,160,0,0,0,0,0,155,155,315
2019,AUT,Austria,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
2019,AZE,Azerbaijan,REF,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2019,BEL,Belgium,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
2019,BEL,Belgium,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
2019,BEN,Benin,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,BLR,Belarus,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
2019,BLR,Belarus,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300
2019,BOL,Bolivia (Plurinational State of),REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,BRA,Brazil,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
2019,BRA,Brazil,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2019,BIH,Bosnia and Herzegovina,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,BGR,Bulgaria,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2019,BGR,Bulgaria,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,CAN,Canada,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307
2019,CAN,Canada,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199
2019,CHL,Chile,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHL,Chile,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,Colombia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,CRI,Costa Rica,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2019,CYP,Cyprus,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
2019,CYP,Cyprus,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2019,CZE,Czechia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
2019,CZE,Czechia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305
2019,DNK,Denmark,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2019,DNK,Denmark,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2019,ECU,Ecuador,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ECU,Ecuador,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2019,EST,Estonia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,EST,Estonia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
2019,FIN,Finland,ASY,0,0,0,0,0,11,11,0,0,0,0,0,12,12,23
2019,FIN,Finland,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2019,FRA,France,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020
2019,FRA,France,REF,0,0,0,0,0,1019,1019,0,0,0,0,0,820,820,1839
2019,GBR,United Kingdom of Great Britain and Northern Ireland,ASY,0,0,0,0,0,96,96,0,0,0,0,0,137,137,233
2019,GBR,United Kingdom of Great Britain and Northern Ireland,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
2019,GEO,Georgia,ASY,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6
2019,GEO,Georgia,OOC,0,21,12,81,23,0,137,0,17,11,68,19,0,115,252
2019,GEO,Georgia,REF,0,46,21,117,19,0,203,0,27,17,48,11,0,103,306
2019,DEU,Germany,ASY,145,182,92,642,91,0,1152,151,214,107,638,48,0,1158,2315
2019,DEU,Germany,REF,33,56,39,267,116,0,511,40,63,38,145,50,0,336,847
2019,GRC,Greece,ASY,0,0,0,0,0,49,49,0,0,0,0,0,48,48,97
2019,GRC,Greece,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
2019,GTM,Guatemala,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,HRV,Croatia,REF,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2019,HUN,Hungary,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,HUN,Hungary,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2019,ISL,Iceland,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2019,ISL,Iceland,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2019,IND,India,ASY,0,0,0,9,0,0,9,0,0,0,0,0,0,0,9
2019,IRL,Ireland,ASY,0,0,0,10,0,0,10,0,9,0,14,0,0,23,33
2019,IRL,Ireland,REF,0,5,0,25,5,0,35,0,5,0,41,0,0,46,81
2019,IRQ,Iraq,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,IRQ,Iraq,OOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ISR,Israel,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5056
2019,ISR,Israel,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ITA,Italy,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189
2019,ITA,Italy,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6353
2019,JOR,Jordan,ASY,0,0,0,14,0,0,14,0,0,5,0,0,0,5,19
2019,JOR,Jordan,OOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,JOR,Jordan,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KGZ,Kyrgyzstan,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KGZ,Kyrgyzstan,REF,0,0,0,8,5,0,13,5,0,0,5,0,0,10,23
2019,KOR,Republic of Korea,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2019,KOR,Republic of Korea,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2019,KWT,Kuwait,ASY,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2019,LBN,Lebanon,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LBN,Lebanon,OOC,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2019,LIE,Liechtenstein,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LIE,Liechtenstein,REF,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2019,LTU,Lithuania,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,LTU,Lithuania,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2019,LUX,Luxembourg,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2019,LUX,Luxembourg,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2019,LVA,Latvia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,MRT,Mauritania,REF,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2019,MDA,Republic of Moldova,ASY,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2019,MDA,Republic of Moldova,REF,0,0,0,20,15,0,35,0,0,5,8,5,0,18,53
2019,MEX,Mexico,ASY,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2019,MEX,Mexico,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2019,MYS,Malaysia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,MNE,Montenegro,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,MNE,Montenegro,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,MLT,Malta,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
2019,MLT,Malta,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
2019,NLD,Netherlands,ASY,0,0,0,0,0,19,19,0,0,0,0,0,40,40,59
2019,NLD,Netherlands,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2019,NOR,Norway,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2019,NOR,Norway,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2019,NZL,New Zealand,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,PAN,Panama,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,PAN,Panama,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,PER,Peru,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,PER,Peru,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2019,POL,Poland,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515
2019,POL,Poland,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485
2019,PRT,Portugal,ASY,0,0,0,0,0,47,47,0,0,0,0,0,46,46,93
2019,PRT,Portugal,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436
2019,ROU,Romania,ASY,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2019,ROU,Romania,REF,0,0,0,13,0,0,13,0,0,0,9,0,0,9,22
2019,ZAF,South Africa,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ZAF,South Africa,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,RUS,Russian Federation,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858
2019,RUS,Russian Federation,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40393
2019,ESP,Spain,ASY,0,0,0,0,0,3000,3000,0,0,0,0,0,3460,3460,6460
2019,ESP,Spain,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631
2019,SRB,Serbia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2019,SVK,Slovakia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2019,SVN,Slovenia,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,SVN,Slovenia,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,SWE,Sweden,ASY,0,0,0,0,0,165,165,0,0,0,0,0,306,306,471
2019,SWE,Sweden,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
2019,CHE,Switzerland,ASY,0,0,8,16,0,0,24,0,7,6,13,0,0,26,50
2019,CHE,Switzerland,REF,5,6,0,22,8,0,41,0,6,0,8,0,0,14,65
2019,SYR,Syrian Arab Republic,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,THA,Thailand,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,TJK,Tajikistan,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,TGO,Togo,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARE,United Arab Emirates,OOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,UKR,Ukraine,IDP,0,0,0,0,0,411040,411040,0,0,0,0,0,322960,322960,734000
2019,UKR,Ukraine,OOC,0,0,0,0,0,940800,940800,0,0,0,0,0,739200,739200,1680000
2019,UKR,Ukraine,RET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,URY,Uruguay,ASY,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2019,URY,Uruguay,REF,0,0,0,6,0,0,6,0,0,0,0,5,0,5,11
2019,USA,United States of America,ASY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7817
2019,USA,United States of America,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
